idsc-06c_20190430.bam.stats	average_last_fragment_length:	76
idsc-06p_20190430.bam.stats	average_last_fragment_length:	76
idsc-07a_20190430.bam.stats	average_last_fragment_length:	76
idsc-07b_20190430.bam.stats	average_last_fragment_length:	76
idsc-07p_20190430.bam.stats	average_last_fragment_length:	76
idsc-10a_20190430.bam.stats	average_last_fragment_length:	76
idsc-10c_20190430.bam.stats	average_last_fragment_length:	76
idsc-10p_20190430.bam.stats	average_last_fragment_length:	76
idsc-13a_20190430.bam.stats	average_last_fragment_length:	76
idsc-13b_20190430.bam.stats	average_last_fragment_length:	76
idsc-13p_20190430.bam.stats	average_last_fragment_length:	76
idsc-07a_bd_exo_mseq_20190424.bam.stats	average_length:	75
idsc-07p_bd_exo_mseq_20190424.bam.stats	average_length:	75
idsc-06a_20190430.bam.stats	average_length:	76
idsc-06b_20190430.bam.stats	average_length:	76
idsc-06c_20190430.bam.stats	average_length:	76
idsc-06p_20190430.bam.stats	average_length:	76
idsc-07a_20190430.bam.stats	average_length:	76
idsc-07b_20190430.bam.stats	average_length:	76
idsc-07p_20190430.bam.stats	average_length:	76
idsc-10a_20190430.bam.stats	average_length:	76
idsc-10c_20190430.bam.stats	average_length:	76
idsc-10p_20190430.bam.stats	average_length:	76
idsc-13a_20190430.bam.stats	average_length:	76
idsc-13b_20190430.bam.stats	average_length:	76
idsc-13p_20190430.bam.stats	average_length:	76
idsc-06b_20190430.bam.stats	average_quality:	34.2
idsc-07a_20190430.bam.stats	average_quality:	34.2
idsc-10p_20190430.bam.stats	average_quality:	34.2
idsc-06a_20190430.bam.stats	average_quality:	34.3
idsc-06c_20190430.bam.stats	average_quality:	34.3
idsc-06p_20190430.bam.stats	average_quality:	34.3
idsc-07b_20190430.bam.stats	average_quality:	34.3
idsc-07p_20190430.bam.stats	average_quality:	34.3
idsc-10a_20190430.bam.stats	average_quality:	34.3
idsc-10c_20190430.bam.stats	average_quality:	34.3
idsc-13a_20190430.bam.stats	average_quality:	34.3
idsc-13b_20190430.bam.stats	average_quality:	34.3
idsc-13p_20190430.bam.stats	average_quality:	34.3
idsc-07a_bd_exo_mseq_20190424.bam.stats	average_quality:	35.1
idsc-07p_bd_exo_mseq_20190424.bam.stats	average_quality:	35.1
idsc-06a_20190430.bam.stats	bases_duplicated:	0
idsc-06b_20190430.bam.stats	bases_duplicated:	0
idsc-06c_20190430.bam.stats	bases_duplicated:	0
idsc-06p_20190430.bam.stats	bases_duplicated:	0
idsc-07a_20190430.bam.stats	bases_duplicated:	0
idsc-07a_bd_exo_mseq_20190424.bam.stats	bases_duplicated:	0
idsc-07b_20190430.bam.stats	bases_duplicated:	0
idsc-07p_20190430.bam.stats	bases_duplicated:	0
idsc-07p_bd_exo_mseq_20190424.bam.stats	bases_duplicated:	0
idsc-10a_20190430.bam.stats	bases_duplicated:	0
idsc-10c_20190430.bam.stats	bases_duplicated:	0
idsc-10p_20190430.bam.stats	bases_duplicated:	0
idsc-13a_20190430.bam.stats	bases_duplicated:	0
idsc-13b_20190430.bam.stats	bases_duplicated:	0
idsc-13p_20190430.bam.stats	bases_duplicated:	0
idsc-13a_20190430.bam.stats	bases_mapped:	1257153696	#_ignores_clipping
idsc-07a_20190430.bam.stats	bases_mapped:	1260409536	#_ignores_clipping
idsc-13b_20190430.bam.stats	bases_mapped:	1307889928	#_ignores_clipping
idsc-13p_20190430.bam.stats	bases_mapped:	1407156720	#_ignores_clipping
idsc-10c_20190430.bam.stats	bases_mapped:	1691706268	#_ignores_clipping
idsc-06p_20190430.bam.stats	bases_mapped:	1853753544	#_ignores_clipping
idsc-10a_20190430.bam.stats	bases_mapped:	1933066992	#_ignores_clipping
idsc-06b_20190430.bam.stats	bases_mapped:	2193821016	#_ignores_clipping
idsc-10p_20190430.bam.stats	bases_mapped:	2232596596	#_ignores_clipping
idsc-06c_20190430.bam.stats	bases_mapped:	2325735432	#_ignores_clipping
idsc-07b_20190430.bam.stats	bases_mapped:	2439800792	#_ignores_clipping
idsc-07p_20190430.bam.stats	bases_mapped:	2562931660	#_ignores_clipping
idsc-07a_bd_exo_mseq_20190424.bam.stats	bases_mapped:	2590105166	#_ignores_clipping
idsc-07p_bd_exo_mseq_20190424.bam.stats	bases_mapped:	2981755754	#_ignores_clipping
idsc-06a_20190430.bam.stats	bases_mapped:	3162738936	#_ignores_clipping
idsc-13a_20190430.bam.stats	bases_mapped_(cigar):	1250265157	#_more_accurate
idsc-07a_20190430.bam.stats	bases_mapped_(cigar):	1253325191	#_more_accurate
idsc-13b_20190430.bam.stats	bases_mapped_(cigar):	1299986451	#_more_accurate
idsc-13p_20190430.bam.stats	bases_mapped_(cigar):	1399733929	#_more_accurate
idsc-10c_20190430.bam.stats	bases_mapped_(cigar):	1682797102	#_more_accurate
idsc-06p_20190430.bam.stats	bases_mapped_(cigar):	1842932556	#_more_accurate
idsc-10a_20190430.bam.stats	bases_mapped_(cigar):	1922893444	#_more_accurate
idsc-06b_20190430.bam.stats	bases_mapped_(cigar):	2181069760	#_more_accurate
idsc-10p_20190430.bam.stats	bases_mapped_(cigar):	2220577317	#_more_accurate
idsc-06c_20190430.bam.stats	bases_mapped_(cigar):	2313695576	#_more_accurate
idsc-07b_20190430.bam.stats	bases_mapped_(cigar):	2426047882	#_more_accurate
idsc-07p_20190430.bam.stats	bases_mapped_(cigar):	2548819471	#_more_accurate
idsc-07a_bd_exo_mseq_20190424.bam.stats	bases_mapped_(cigar):	2570740549	#_more_accurate
idsc-07p_bd_exo_mseq_20190424.bam.stats	bases_mapped_(cigar):	2959422185	#_more_accurate
idsc-06a_20190430.bam.stats	bases_mapped_(cigar):	3144608713	#_more_accurate
idsc-06a_20190430.bam.stats	bases_trimmed:	0
idsc-06b_20190430.bam.stats	bases_trimmed:	0
idsc-06c_20190430.bam.stats	bases_trimmed:	0
idsc-06p_20190430.bam.stats	bases_trimmed:	0
idsc-07a_20190430.bam.stats	bases_trimmed:	0
idsc-07a_bd_exo_mseq_20190424.bam.stats	bases_trimmed:	0
idsc-07b_20190430.bam.stats	bases_trimmed:	0
idsc-07p_20190430.bam.stats	bases_trimmed:	0
idsc-07p_bd_exo_mseq_20190424.bam.stats	bases_trimmed:	0
idsc-10a_20190430.bam.stats	bases_trimmed:	0
idsc-10c_20190430.bam.stats	bases_trimmed:	0
idsc-10p_20190430.bam.stats	bases_trimmed:	0
idsc-13a_20190430.bam.stats	bases_trimmed:	0
idsc-13b_20190430.bam.stats	bases_trimmed:	0
idsc-13p_20190430.bam.stats	bases_trimmed:	0
idsc-06p_20190430.bam.stats	error_rate:	2.885794e-03	#_mismatches_to_bases_mapped_(cigar)
idsc-07b_20190430.bam.stats	error_rate:	2.891100e-03	#_mismatches_to_bases_mapped_(cigar)
idsc-13b_20190430.bam.stats	error_rate:	2.892314e-03	#_mismatches_to_bases_mapped_(cigar)
idsc-06a_20190430.bam.stats	error_rate:	2.920308e-03	#_mismatches_to_bases_mapped_(cigar)
idsc-10a_20190430.bam.stats	error_rate:	2.930404e-03	#_mismatches_to_bases_mapped_(cigar)
idsc-06c_20190430.bam.stats	error_rate:	2.952268e-03	#_mismatches_to_bases_mapped_(cigar)
idsc-10p_20190430.bam.stats	error_rate:	2.994628e-03	#_mismatches_to_bases_mapped_(cigar)
idsc-13p_20190430.bam.stats	error_rate:	2.997171e-03	#_mismatches_to_bases_mapped_(cigar)
idsc-07p_20190430.bam.stats	error_rate:	3.002664e-03	#_mismatches_to_bases_mapped_(cigar)
idsc-13a_20190430.bam.stats	error_rate:	3.012810e-03	#_mismatches_to_bases_mapped_(cigar)
idsc-06b_20190430.bam.stats	error_rate:	3.038291e-03	#_mismatches_to_bases_mapped_(cigar)
idsc-10c_20190430.bam.stats	error_rate:	3.060980e-03	#_mismatches_to_bases_mapped_(cigar)
idsc-07a_20190430.bam.stats	error_rate:	3.144359e-03	#_mismatches_to_bases_mapped_(cigar)
idsc-07a_bd_exo_mseq_20190424.bam.stats	error_rate:	4.118031e-03	#_mismatches_to_bases_mapped_(cigar)
idsc-07p_bd_exo_mseq_20190424.bam.stats	error_rate:	4.247718e-03	#_mismatches_to_bases_mapped_(cigar)
idsc-06a_20190430.bam.stats	filtered_sequences:	0
idsc-06b_20190430.bam.stats	filtered_sequences:	0
idsc-06c_20190430.bam.stats	filtered_sequences:	0
idsc-06p_20190430.bam.stats	filtered_sequences:	0
idsc-07a_20190430.bam.stats	filtered_sequences:	0
idsc-07a_bd_exo_mseq_20190424.bam.stats	filtered_sequences:	0
idsc-07b_20190430.bam.stats	filtered_sequences:	0
idsc-07p_20190430.bam.stats	filtered_sequences:	0
idsc-07p_bd_exo_mseq_20190424.bam.stats	filtered_sequences:	0
idsc-10a_20190430.bam.stats	filtered_sequences:	0
idsc-10c_20190430.bam.stats	filtered_sequences:	0
idsc-10p_20190430.bam.stats	filtered_sequences:	0
idsc-13a_20190430.bam.stats	filtered_sequences:	0
idsc-13b_20190430.bam.stats	filtered_sequences:	0
idsc-13p_20190430.bam.stats	filtered_sequences:	0
idsc-07b_20190430.bam.stats	insert_size_average:	172.8
idsc-10p_20190430.bam.stats	insert_size_average:	188.6
idsc-13b_20190430.bam.stats	insert_size_average:	189.4
idsc-06a_20190430.bam.stats	insert_size_average:	191.5
idsc-06p_20190430.bam.stats	insert_size_average:	193.1
idsc-06b_20190430.bam.stats	insert_size_average:	197.7
idsc-10a_20190430.bam.stats	insert_size_average:	197.7
idsc-13a_20190430.bam.stats	insert_size_average:	197.9
idsc-07a_bd_exo_mseq_20190424.bam.stats	insert_size_average:	199.1
idsc-10c_20190430.bam.stats	insert_size_average:	199.3
idsc-13p_20190430.bam.stats	insert_size_average:	200.5
idsc-06c_20190430.bam.stats	insert_size_average:	200.9
idsc-07p_bd_exo_mseq_20190424.bam.stats	insert_size_average:	203.1
idsc-07p_20190430.bam.stats	insert_size_average:	206.4
idsc-07a_20190430.bam.stats	insert_size_average:	209.4
idsc-07b_20190430.bam.stats	insert_size_standard_deviation:	62.3
idsc-06a_20190430.bam.stats	insert_size_standard_deviation:	69.8
idsc-10p_20190430.bam.stats	insert_size_standard_deviation:	73.0
idsc-13b_20190430.bam.stats	insert_size_standard_deviation:	74.2
idsc-06p_20190430.bam.stats	insert_size_standard_deviation:	75.4
idsc-10a_20190430.bam.stats	insert_size_standard_deviation:	75.9
idsc-10c_20190430.bam.stats	insert_size_standard_deviation:	76.6
idsc-06c_20190430.bam.stats	insert_size_standard_deviation:	76.9
idsc-13a_20190430.bam.stats	insert_size_standard_deviation:	77.2
idsc-06b_20190430.bam.stats	insert_size_standard_deviation:	78.1
idsc-07a_bd_exo_mseq_20190424.bam.stats	insert_size_standard_deviation:	78.1
idsc-13p_20190430.bam.stats	insert_size_standard_deviation:	78.3
idsc-07p_bd_exo_mseq_20190424.bam.stats	insert_size_standard_deviation:	79.4
idsc-07a_20190430.bam.stats	insert_size_standard_deviation:	80.6
idsc-07p_20190430.bam.stats	insert_size_standard_deviation:	80.7
idsc-10c_20190430.bam.stats	inward_oriented_pairs:	10937165
idsc-06p_20190430.bam.stats	inward_oriented_pairs:	11953388
idsc-10a_20190430.bam.stats	inward_oriented_pairs:	12495983
idsc-06b_20190430.bam.stats	inward_oriented_pairs:	14149821
idsc-10p_20190430.bam.stats	inward_oriented_pairs:	14415435
idsc-06c_20190430.bam.stats	inward_oriented_pairs:	15040233
idsc-07b_20190430.bam.stats	inward_oriented_pairs:	15725581
idsc-07p_20190430.bam.stats	inward_oriented_pairs:	16550914
idsc-07a_bd_exo_mseq_20190424.bam.stats	inward_oriented_pairs:	16795641
idsc-07p_bd_exo_mseq_20190424.bam.stats	inward_oriented_pairs:	19344215
idsc-06a_20190430.bam.stats	inward_oriented_pairs:	20392227
idsc-13a_20190430.bam.stats	inward_oriented_pairs:	8123591
idsc-07a_20190430.bam.stats	inward_oriented_pairs:	8141966
idsc-13b_20190430.bam.stats	inward_oriented_pairs:	8428358
idsc-13p_20190430.bam.stats	inward_oriented_pairs:	9099815
idsc-06a_20190430.bam.stats	is_sorted:	1
idsc-06b_20190430.bam.stats	is_sorted:	1
idsc-06c_20190430.bam.stats	is_sorted:	1
idsc-06p_20190430.bam.stats	is_sorted:	1
idsc-07a_20190430.bam.stats	is_sorted:	1
idsc-07a_bd_exo_mseq_20190424.bam.stats	is_sorted:	1
idsc-07b_20190430.bam.stats	is_sorted:	1
idsc-07p_20190430.bam.stats	is_sorted:	1
idsc-07p_bd_exo_mseq_20190424.bam.stats	is_sorted:	1
idsc-10a_20190430.bam.stats	is_sorted:	1
idsc-10c_20190430.bam.stats	is_sorted:	1
idsc-10p_20190430.bam.stats	is_sorted:	1
idsc-13a_20190430.bam.stats	is_sorted:	1
idsc-13b_20190430.bam.stats	is_sorted:	1
idsc-13p_20190430.bam.stats	is_sorted:	1
idsc-10c_20190430.bam.stats	last_fragments:	11189054
idsc-06p_20190430.bam.stats	last_fragments:	12241790
idsc-10a_20190430.bam.stats	last_fragments:	12768418
idsc-06b_20190430.bam.stats	last_fragments:	14509292
idsc-10p_20190430.bam.stats	last_fragments:	14746612
idsc-06c_20190430.bam.stats	last_fragments:	15359302
idsc-07b_20190430.bam.stats	last_fragments:	16125082
idsc-07p_20190430.bam.stats	last_fragments:	16928602
idsc-07a_bd_exo_mseq_20190424.bam.stats	last_fragments:	17282384
idsc-07p_bd_exo_mseq_20190424.bam.stats	last_fragments:	19915752
idsc-06a_20190430.bam.stats	last_fragments:	20907811
idsc-13a_20190430.bam.stats	last_fragments:	8306560
idsc-07a_20190430.bam.stats	last_fragments:	8341733
idsc-13b_20190430.bam.stats	last_fragments:	8633482
idsc-13p_20190430.bam.stats	last_fragments:	9288860
idsc-06a_20190430.bam.stats	maximum_first_fragment_length:	76
idsc-06b_20190430.bam.stats	maximum_first_fragment_length:	76
idsc-06c_20190430.bam.stats	maximum_first_fragment_length:	76
idsc-06p_20190430.bam.stats	maximum_first_fragment_length:	76
idsc-07a_20190430.bam.stats	maximum_first_fragment_length:	76
idsc-07a_bd_exo_mseq_20190424.bam.stats	maximum_first_fragment_length:	76
idsc-07b_20190430.bam.stats	maximum_first_fragment_length:	76
idsc-07p_20190430.bam.stats	maximum_first_fragment_length:	76
idsc-07p_bd_exo_mseq_20190424.bam.stats	maximum_first_fragment_length:	76
idsc-10a_20190430.bam.stats	maximum_first_fragment_length:	76
idsc-10c_20190430.bam.stats	maximum_first_fragment_length:	76
idsc-10p_20190430.bam.stats	maximum_first_fragment_length:	76
idsc-13a_20190430.bam.stats	maximum_first_fragment_length:	76
idsc-13b_20190430.bam.stats	maximum_first_fragment_length:	76
idsc-13p_20190430.bam.stats	maximum_first_fragment_length:	76
idsc-06a_20190430.bam.stats	maximum_last_fragment_length:	76
idsc-06b_20190430.bam.stats	maximum_last_fragment_length:	76
idsc-06c_20190430.bam.stats	maximum_last_fragment_length:	76
idsc-06p_20190430.bam.stats	maximum_last_fragment_length:	76
idsc-07a_20190430.bam.stats	maximum_last_fragment_length:	76
idsc-07a_bd_exo_mseq_20190424.bam.stats	maximum_last_fragment_length:	76
idsc-07b_20190430.bam.stats	maximum_last_fragment_length:	76
idsc-07p_20190430.bam.stats	maximum_last_fragment_length:	76
idsc-07p_bd_exo_mseq_20190424.bam.stats	maximum_last_fragment_length:	76
idsc-10a_20190430.bam.stats	maximum_last_fragment_length:	76
idsc-10c_20190430.bam.stats	maximum_last_fragment_length:	76
idsc-10p_20190430.bam.stats	maximum_last_fragment_length:	76
idsc-13a_20190430.bam.stats	maximum_last_fragment_length:	76
idsc-13b_20190430.bam.stats	maximum_last_fragment_length:	76
idsc-13p_20190430.bam.stats	maximum_last_fragment_length:	76
idsc-06a_20190430.bam.stats	maximum_length:	76
idsc-06b_20190430.bam.stats	maximum_length:	76
idsc-06c_20190430.bam.stats	maximum_length:	76
idsc-06p_20190430.bam.stats	maximum_length:	76
idsc-07a_20190430.bam.stats	maximum_length:	76
idsc-07a_bd_exo_mseq_20190424.bam.stats	maximum_length:	76
idsc-07b_20190430.bam.stats	maximum_length:	76
idsc-07p_20190430.bam.stats	maximum_length:	76
idsc-07p_bd_exo_mseq_20190424.bam.stats	maximum_length:	76
idsc-10a_20190430.bam.stats	maximum_length:	76
idsc-10c_20190430.bam.stats	maximum_length:	76
idsc-10p_20190430.bam.stats	maximum_length:	76
idsc-13a_20190430.bam.stats	maximum_length:	76
idsc-13b_20190430.bam.stats	maximum_length:	76
idsc-13p_20190430.bam.stats	maximum_length:	76
idsc-07a_bd_exo_mseq_20190424.bam.stats	mismatches:	10586390	#_from_NM_fields
idsc-07p_bd_exo_mseq_20190424.bam.stats	mismatches:	12570790	#_from_NM_fields
idsc-13b_20190430.bam.stats	mismatches:	3759969	#_from_NM_fields
idsc-13a_20190430.bam.stats	mismatches:	3766812	#_from_NM_fields
idsc-07a_20190430.bam.stats	mismatches:	3940905	#_from_NM_fields
idsc-13p_20190430.bam.stats	mismatches:	4195242	#_from_NM_fields
idsc-10c_20190430.bam.stats	mismatches:	5151008	#_from_NM_fields
idsc-06p_20190430.bam.stats	mismatches:	5318324	#_from_NM_fields
idsc-10a_20190430.bam.stats	mismatches:	5634855	#_from_NM_fields
idsc-06b_20190430.bam.stats	mismatches:	6626724	#_from_NM_fields
idsc-10p_20190430.bam.stats	mismatches:	6649804	#_from_NM_fields
idsc-06c_20190430.bam.stats	mismatches:	6830649	#_from_NM_fields
idsc-07b_20190430.bam.stats	mismatches:	7013946	#_from_NM_fields
idsc-07p_20190430.bam.stats	mismatches:	7653248	#_from_NM_fields
idsc-06a_20190430.bam.stats	mismatches:	9183226	#_from_NM_fields
idsc-13a_20190430.bam.stats	non-primary_alignments:	20025
idsc-07a_20190430.bam.stats	non-primary_alignments:	20383
idsc-13p_20190430.bam.stats	non-primary_alignments:	21518
idsc-10c_20190430.bam.stats	non-primary_alignments:	25243
idsc-13b_20190430.bam.stats	non-primary_alignments:	25757
idsc-10a_20190430.bam.stats	non-primary_alignments:	28703
idsc-06p_20190430.bam.stats	non-primary_alignments:	35331
idsc-10p_20190430.bam.stats	non-primary_alignments:	35358
idsc-06c_20190430.bam.stats	non-primary_alignments:	36075
idsc-06b_20190430.bam.stats	non-primary_alignments:	36806
idsc-07a_bd_exo_mseq_20190424.bam.stats	non-primary_alignments:	41027
idsc-07p_20190430.bam.stats	non-primary_alignments:	42805
idsc-07b_20190430.bam.stats	non-primary_alignments:	43463
idsc-07p_bd_exo_mseq_20190424.bam.stats	non-primary_alignments:	44106
idsc-06a_20190430.bam.stats	non-primary_alignments:	59221
idsc-10c_20190430.bam.stats	outward_oriented_pairs:	102847
idsc-13b_20190430.bam.stats	outward_oriented_pairs:	106613
idsc-10a_20190430.bam.stats	outward_oriented_pairs:	124259
idsc-06c_20190430.bam.stats	outward_oriented_pairs:	137997
idsc-06p_20190430.bam.stats	outward_oriented_pairs:	143609
idsc-10p_20190430.bam.stats	outward_oriented_pairs:	163503
idsc-06b_20190430.bam.stats	outward_oriented_pairs:	163994
idsc-07p_20190430.bam.stats	outward_oriented_pairs:	164686
idsc-07b_20190430.bam.stats	outward_oriented_pairs:	213460
idsc-07a_bd_exo_mseq_20190424.bam.stats	outward_oriented_pairs:	233399
idsc-06a_20190430.bam.stats	outward_oriented_pairs:	237668
idsc-07p_bd_exo_mseq_20190424.bam.stats	outward_oriented_pairs:	257455
idsc-07a_20190430.bam.stats	outward_oriented_pairs:	76546
idsc-13a_20190430.bam.stats	outward_oriented_pairs:	81449
idsc-13p_20190430.bam.stats	outward_oriented_pairs:	85918
idsc-06a_20190430.bam.stats	pairs_on_different_chromosomes:	119838
idsc-13a_20190430.bam.stats	pairs_on_different_chromosomes:	43637
idsc-13p_20190430.bam.stats	pairs_on_different_chromosomes:	48217
idsc-07a_20190430.bam.stats	pairs_on_different_chromosomes:	48323
idsc-13b_20190430.bam.stats	pairs_on_different_chromosomes:	48598
idsc-10c_20190430.bam.stats	pairs_on_different_chromosomes:	57473
idsc-10a_20190430.bam.stats	pairs_on_different_chromosomes:	64379
idsc-06p_20190430.bam.stats	pairs_on_different_chromosomes:	67283
idsc-10p_20190430.bam.stats	pairs_on_different_chromosomes:	70917
idsc-07b_20190430.bam.stats	pairs_on_different_chromosomes:	71402
idsc-06b_20190430.bam.stats	pairs_on_different_chromosomes:	77872
idsc-06c_20190430.bam.stats	pairs_on_different_chromosomes:	81462
idsc-07a_bd_exo_mseq_20190424.bam.stats	pairs_on_different_chromosomes:	85570
idsc-07p_bd_exo_mseq_20190424.bam.stats	pairs_on_different_chromosomes:	97521
idsc-07p_20190430.bam.stats	pairs_on_different_chromosomes:	98425
idsc-07a_20190430.bam.stats	pairs_with_other_orientation:	1927
idsc-13a_20190430.bam.stats	pairs_with_other_orientation:	1996
idsc-13b_20190430.bam.stats	pairs_with_other_orientation:	2256
idsc-13p_20190430.bam.stats	pairs_with_other_orientation:	2325
idsc-10c_20190430.bam.stats	pairs_with_other_orientation:	2726
idsc-10a_20190430.bam.stats	pairs_with_other_orientation:	2966
idsc-06p_20190430.bam.stats	pairs_with_other_orientation:	2991
idsc-07a_bd_exo_mseq_20190424.bam.stats	pairs_with_other_orientation:	3431
idsc-10p_20190430.bam.stats	pairs_with_other_orientation:	3498
idsc-06b_20190430.bam.stats	pairs_with_other_orientation:	3504
idsc-06c_20190430.bam.stats	pairs_with_other_orientation:	3580
idsc-07b_20190430.bam.stats	pairs_with_other_orientation:	3591
idsc-07p_bd_exo_mseq_20190424.bam.stats	pairs_with_other_orientation:	4021
idsc-07p_20190430.bam.stats	pairs_with_other_orientation:	4065
idsc-06a_20190430.bam.stats	pairs_with_other_orientation:	4858
idsc-07p_bd_exo_mseq_20190424.bam.stats	percentage_of_properly_paired_reads:	98.3
idsc-07a_20190430.bam.stats	percentage_of_properly_paired_reads:	98.4
idsc-07a_bd_exo_mseq_20190424.bam.stats	percentage_of_properly_paired_reads:	98.4
idsc-06b_20190430.bam.stats	percentage_of_properly_paired_reads:	98.5
idsc-10c_20190430.bam.stats	percentage_of_properly_paired_reads:	98.5
idsc-06a_20190430.bam.stats	percentage_of_properly_paired_reads:	98.6
idsc-06p_20190430.bam.stats	percentage_of_properly_paired_reads:	98.6
idsc-07b_20190430.bam.stats	percentage_of_properly_paired_reads:	98.6
idsc-07p_20190430.bam.stats	percentage_of_properly_paired_reads:	98.6
idsc-13a_20190430.bam.stats	percentage_of_properly_paired_reads:	98.6
idsc-13b_20190430.bam.stats	percentage_of_properly_paired_reads:	98.6
idsc-06c_20190430.bam.stats	percentage_of_properly_paired_reads:	98.7
idsc-10a_20190430.bam.stats	percentage_of_properly_paired_reads:	98.7
idsc-10p_20190430.bam.stats	percentage_of_properly_paired_reads:	98.7
idsc-13p_20190430.bam.stats	percentage_of_properly_paired_reads:	98.7
idsc-13a_20190430.bam.stats	raw_total_sequences:	16613120
idsc-07a_20190430.bam.stats	raw_total_sequences:	16683466
idsc-13b_20190430.bam.stats	raw_total_sequences:	17266964
idsc-13p_20190430.bam.stats	raw_total_sequences:	18577720
idsc-10c_20190430.bam.stats	raw_total_sequences:	22378108
idsc-06p_20190430.bam.stats	raw_total_sequences:	24483580
idsc-10a_20190430.bam.stats	raw_total_sequences:	25536836
idsc-06b_20190430.bam.stats	raw_total_sequences:	29018584
idsc-10p_20190430.bam.stats	raw_total_sequences:	29493224
idsc-06c_20190430.bam.stats	raw_total_sequences:	30718604
idsc-07b_20190430.bam.stats	raw_total_sequences:	32250164
idsc-07p_20190430.bam.stats	raw_total_sequences:	33857204
idsc-07a_bd_exo_mseq_20190424.bam.stats	raw_total_sequences:	34564768
idsc-07p_bd_exo_mseq_20190424.bam.stats	raw_total_sequences:	39831504
idsc-06a_20190430.bam.stats	raw_total_sequences:	41815622
idsc-06a_20190430.bam.stats	reads_duplicated:	0	#_PCR_or_optical_duplicate_bit_set
idsc-06b_20190430.bam.stats	reads_duplicated:	0	#_PCR_or_optical_duplicate_bit_set
idsc-06c_20190430.bam.stats	reads_duplicated:	0	#_PCR_or_optical_duplicate_bit_set
idsc-06p_20190430.bam.stats	reads_duplicated:	0	#_PCR_or_optical_duplicate_bit_set
idsc-07a_20190430.bam.stats	reads_duplicated:	0	#_PCR_or_optical_duplicate_bit_set
idsc-07a_bd_exo_mseq_20190424.bam.stats	reads_duplicated:	0	#_PCR_or_optical_duplicate_bit_set
idsc-07b_20190430.bam.stats	reads_duplicated:	0	#_PCR_or_optical_duplicate_bit_set
idsc-07p_20190430.bam.stats	reads_duplicated:	0	#_PCR_or_optical_duplicate_bit_set
idsc-07p_bd_exo_mseq_20190424.bam.stats	reads_duplicated:	0	#_PCR_or_optical_duplicate_bit_set
idsc-10a_20190430.bam.stats	reads_duplicated:	0	#_PCR_or_optical_duplicate_bit_set
idsc-10c_20190430.bam.stats	reads_duplicated:	0	#_PCR_or_optical_duplicate_bit_set
idsc-10p_20190430.bam.stats	reads_duplicated:	0	#_PCR_or_optical_duplicate_bit_set
idsc-13a_20190430.bam.stats	reads_duplicated:	0	#_PCR_or_optical_duplicate_bit_set
idsc-13b_20190430.bam.stats	reads_duplicated:	0	#_PCR_or_optical_duplicate_bit_set
idsc-13p_20190430.bam.stats	reads_duplicated:	0	#_PCR_or_optical_duplicate_bit_set
idsc-13a_20190430.bam.stats	reads_mapped:	16541496
idsc-07a_20190430.bam.stats	reads_mapped:	16584336
idsc-13b_20190430.bam.stats	reads_mapped:	17209078
idsc-13p_20190430.bam.stats	reads_mapped:	18515220
idsc-10c_20190430.bam.stats	reads_mapped:	22259293
idsc-06p_20190430.bam.stats	reads_mapped:	24391494
